time,arch_name,nvidia_gpu_0,package_0,dram_0
1.5399359464645386,a10102022,11200,3608511.0,138183.0
1.2008960247039795,a10102100,11500,2808587.0,104003.0
1.5103039741516113,a10102101,11140,3417288.0,126342.0
1.4484479427337646,a10102102,5569,3409537.0,129150.0
1.689087986946106,a10102111,12216,3912283.0,145568.0
1.693951964378357,a10102112,18626,4054189.0,150695.0
1.6768319606781006,a10102121,12446,3918386.0,149475.0
1.7324800491333008,a10102122,11953,4027822.0,151550.0
1.1878399848937988,a10102200,5613,2814934.0,104369.0
1.434272050857544,a10102201,9482,3465934.0,131225.0
1.4575680494308472,a10102202,10462,3405020.0,129455.0
1.6802879571914673,a10102211,11145,4014577.0,147766.0
1.6856319904327393,a10102212,12428,3972463.0,152527.0
1.699903964996338,a10102221,12211,3978994.0,150207.0
1.679487943649292,a10102222,11953,3960134.0,153198.0
1.282431960105896,a10111000,9690,2963066.0,108520.0
1.5881600379943848,a10111001,11572,3513236.0,130676.0
1.523967981338501,a10111002,11825,3554861.0,133057.0
1.7575039863586426,a10111011,11424,4054189.0,153930.0
1.8248000144958496,a10111012,10720,4105214.0,153625.0
1.7546559572219849,a10111021,10871,4126393.0,153320.0
1.7670719623565674,a10111022,11330,4153066.0,156737.0
1.438815951347351,a10111100,10829,3314139.0,121826.0
1.6934720277786255,a10111101,17729,4549122.0,200683.0
1.6967999935150146,a10111102,12352,3946767.0,146179.0
1.9312000274658203,a10111111,11950,4428150.0,164123.0
1.9619519710540771,a10111112,12356,4534778.0,170287.0
1.928671956062317,a10111121,17838,4499073.0,166687.0
1.92684805393219,a10111122,10357,4582874.0,170715.0
1.4387199878692627,a10111200,10752,3376212.0,122985.0
1.69977605342865,a10111201,11713,3905141.0,144897.0
1.6806720495224,a10111202,11196,3947011.0,146423.0
1.9249279499053955,a10111211,11840,4504688.0,168030.0
1.9339200258255005,a10111212,17602,4469044.0,167724.0
1.9374079704284668,a10111221,11087,4558216.0,172668.0
1.9174400568008423,a10111222,18660,4509083.0,171570.0
1.2888000011444092,a10112000,5730,3004326.0,109924.0
1.5251840353012085,a10112001,11127,3559195.0,133789.0
1.5181440114974976,a10112002,12050,3579215.0,134460.0
1.7596160173416138,a10112011,11534,4091115.0,152038.0
1.7640960216522217,a10112012,11886,4353077.0,159729.0
1.7674239873886108,a10112021,12010,4132802.0,155151.0
1.7244160175323486,a10112022,18506,4175465.0,157654.0
1.4172159433364868,a10112100,5461,3405936.0,126038.0
1.679360032081604,a10112101,12179,3865895.0,143982.0
1.690559983253479,a10112102,12091,3981191.0,146484.0
1.8705919981002808,a10112111,17715,4531726.0,168273.0
1.9292160272598267,a10112112,11841,4638843.0,172729.0
1.9334080219268799,a10112121,18350,4518666.0,172241.0
1.9148800373077393,a10112122,12069,4556263.0,170105.0
1.4295040369033813,a10112200,12090,3358329.0,123352.0
1.6857919692993164,a10112201,11093,3985402.0,147644.0
1.6957440376281738,a10112202,11964,3977589.0,148682.0
1.9230719804763794,a10112211,11404,4462147.0,165710.0
1.907423973083496,a10112212,16806,4537830.0,171570.0
1.947551965713501,a10112221,11095,4539417.0,169921.0
1.9333120584487915,a10112222,11804,4694873.0,180786.0
1.2778240442276,a10121000,5600,2995537.0,109985.0
1.5203520059585571,a10121001,11328,3554129.0,131042.0
1.5389440059661865,a10121002,11002,3579581.0,134155.0
1.7732479572296143,a10121011,11611,4075124.0,152038.0
1.7649279832839966,a10121012,11942,4109426.0,155395.0
1.766975998878479,a10121021,12064,4179311.0,157471.0
1.780608057975769,a10121022,18566,4214589.0,157837.0
1.4417920112609863,a10121100,5533,3312796.0,122192.0
1.6733119487762451,a10121101,10801,3946096.0,146423.0
1.6795200109481812,a10121102,11814,3942495.0,146973.0
1.917631983757019,a10121111,17352,4440906.0,164916.0
1.9228800535202026,a10121112,11635,4447193.0,170837.0
1.9363199472427368,a10121121,18179,4542286.0,168762.0
1.9660799503326416,a10121122,11969,4516346.0,173462.0
1.445248007774353,a10121200,11715,3394767.0,125733.0
1.7025599479675293,a10121201,12117,3934683.0,145141.0
1.6824959516525269,a10121202,11843,3975087.0,148071.0
1.931712031364441,a10121211,11274,4489857.0,167724.0
1.9337600469589233,a10121212,16668,4484669.0,169494.0
1.933184027671814,a10121221,11514,4550282.0,172058.0
1.9132800102233887,a10121222,11698,4535266.0,171753.0
1.3286399841308594,a10122000,11474,3481986.0,110107.0
1.5953919887542725,a10122001,11777,3870107.0,137878.0
1.6229759454727173,a10122002,11137,3874136.0,138428.0
1.84060800075531,a10122011,11327,4406971.0,156738.0
1.827679991722107,a10122012,11205,4488270.0,163635.0
1.832095980644226,a10122021,18375,4429127.0,159058.0
1.835584044456482,a10122022,11863,4521595.0,165832.0
1.4750080108642578,a10122100,11005,3640067.0,128479.0
1.699936032295227,a10122101,11087,4197926.0,149536.0
1.763327956199646,a10122102,11715,4282704.0,154601.0
1.9540480375289917,a10122111,11791,4782092.0,170227.0
2.0254719257354736,a10122112,17942,4825976.0,173096.0
2.002943992614746,a10122121,11416,4851856.0,176758.0
1.9663360118865967,a10122122,17514,4903491.0,176940.0
1.4691840410232544,a10122200,11677,3626943.0,127502.0
1.7776639461517334,a10122201,11758,4276723.0,151306.0
1.7117760181427002,a10122202,12023,4245716.0,153319.0
1.997439980506897,a10122211,11037,4852588.0,175170.0
2.0379838943481445,a10122212,18394,4852709.0,174072.0
1.9701759815216064,a10122221,11662,4821948.0,174865.0
2.017087936401367,a10122222,17731,4947741.0,181030.0
0.8136640191078186,a10200000,5577,2057063.0,73791.0
